Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
61420,69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.5072463768,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.7536231884,14492.7536231884,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,4014009,273,0,18330,0,68,50,67.14285714,3.840299358,0,0,0.0,0.0,4566.506951,68.01180565,14757.38603,171365.6005,2002267,1,4014009,14757.38603,171365.6005,2002267,1,0,0.0,0.0,0,0,0,0,0,0,7800,0,68.01180565,0.0,50,68,67.1459854,3.833609124,14.69655892,0,0,0,0,0,0,0,0,0,67.39194139,67.14285714,0.0,7800,0,0,0,0,0,0,273,18330,0,0,-1,-1,272,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115138,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,104.2227587764,17.3704597961,115138.0,0.0,115138,115138,115138,115138.0,0.0,115138,115138,0,0.0,0.0,0,0,0,0,0,0,40,0,17.3704597961,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,82,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12195.12195,12195.12195,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,121631,1,1,53,174,53,53,53.0,0.0,174,174,174.0,0.0,1866.300532,16.44317649,121631.0,0.0,121631,121631,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.221588246,8.221588246,53,174,93.33333333,69.85938257,4880.333333,0,0,0,0,0,0,0,0,1,140.0,53.0,174.0,32,0,0,0,0,0,0,1,53,1,174,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46824,1,1,57,161,57,57,57.0,0.0,161,161,161.0,0.0,4655.732103,42.71313856,46824.0,0.0,46824,46824,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.35656928,21.35656928,57,161,91.66666667,60.044428,3605.333333,0,0,0,0,0,0,0,0,1,137.5,57.0,161.0,20,0,0,0,0,0,0,1,57,1,161,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30698,2,2,72,256,36,36,36.0,0.0,128,128,128.0,0.0,10684.73516,130.3016483,10232.66667,17640.36012,30602,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,65.15082416,65.15082416,36,128,72.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,91.0,36.0,128.0,40,0,0,0,0,0,0,2,72,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6543,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,246,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56910.56911,12195.12195,123.0,39.59797975,151,95,246,246.0,0.0,246,246,0,0.0,0.0,0,0,1,0,0,0,64,20,8130.081301,4065.04065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,9362548,9,15,108,188,24,0,12.0,9.695359715,34,0,12.53333333,14.54975045,31.61532523,2.563404748,407067.3043,1059531.704,3375953,3,5944516,743064.5,1373509.116,3007899,246,9362433,668745.2143,1308187.877,3375953,3,0,0,0,0,296,488,0.961276781,1.602127968,0,34,11.84,12.68752668,160.9733333,0,0,0,1,0,0,0,0,1,12.33333333,12.0,12.53333333,296,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,11917241,8,5,429,11632,429,0,53.625,151.6744046,7288,0,2326.4,3351.290617,1012.063111,1.090856516,993103.4167,2353348.094,6913887,0,6921853,988836.1429,2615447.726,6920114,0,11900000,2979283.0,3527098.474,6913887,127,0,0,0,0,264,168,0.671296318,0.419560199,0,7288,861.5,2179.957118,4752213.038,0,0,0,1,0,0,0,0,0,927.7692308,53.625,2326.4,264,0,0,0,0,0,0,8,429,5,11632,29200,235,1,32,833.0,0.0,833,833,6913887.0,0.0,6913887,6913887,DoS GoldenEye
51424,140,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21428.57143,70.0,97.5807358,139,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,32,14285.71429,7142.857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9290,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,6915872,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,5.205417336,0.867569556,1383174.4,3091701.991,6913779,1,6915872,1383174.4,3091701.991,6913779,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.867569556,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2093.0,0.0,2093,2093,6913779.0,0.0,6913779,6913779,DDoS
53,31592752,2,2,113,240,57,56,56.5,0.707106781,122,118,120.0,2.828427125,11.1734489,0.126611319,10500000.0,18000000.0,31400000,24129,31600000,31600000.0,0.0,31600000,31600000,31400000,31400000.0,0.0,31400000,31400000,0,0,0,0,64,64,0.063305659,0.063305659,56,122,81.8,34.90272196,1218.2,0,0,0,0,0,0,0,0,1,102.25,56.5,120.0,64,0,0,0,0,0,0,2,113,2,240,-1,-1,1,32,200904.0,0.0,200904,200904,31400000.0,0.0,31400000,31400000,BENIGN
80,111640,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,104201.0032,80.61626657,13955.0,39065.30908,110635,2,845,422.5,573.4635995,828,17,111515,22303.0,49380.28302,110635,2,0,0,0,0,72,132,26.87208886,53.74417771,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
4003,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1022,75,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,106666.6667,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13333.33333,13333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98692638,7,5,308,11595,308,0,44.0,116.4130577,10136,0,2319.0,4414.366206,120.606767,0.121589616,8972058.0,29700000.0,98700000,1,98700000,16400000.0,40300000.0,98700000,1,23295,5823.75,6609.261248,12184,45,0,0,0,0,232,168,0.070927276,0.05066234,0,10136,915.6153846,2799.279894,7835967.923,0,0,0,0,1,0,0,0,0,991.9166667,44.0,2319.0,232,0,0,0,0,0,0,7,308,5,11595,251,235,1,32,980.0,0.0,980,980,98700000.0,0.0,98700000,98700000,DoS Hulk
52165,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,8046824,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.728178968,0.621363161,2011706.0,4022078.11,8044823,1,8046824,2011706.0,4022078.11,8044823,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.621363161,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2001.0,0.0,2001,2001,8044823.0,0.0,8044823,8044823,DDoS
80,108584852,4,3,363,0,351,0,90.75,173.5921945,0,0,0.0,0.0,3.343007734,0.064465714,18100000.0,44300000.0,109000000,40,109000000,36200000.0,62700000.0,109000000,778,109000000,54300000.0,76800000.0,109000000,5445,0,0,0,0,136,104,0.036837551,0.027628163,0,351,45.375,123.5625203,15267.69643,0,0,0,1,0,0,0,0,0,51.85714286,90.75,0.0,136,0,0,0,0,0,0,4,363,3,0,29200,235,2,32,5495.0,0.0,5495,5495,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
53731,54,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,222222.2222,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18518.51852,18518.51852,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,436698,3,4,438,969,432,0,146.0,247.7014331812,957,0,242.25,476.5083944696,3221.9062143633,16.0293841511,72783.0,112185.569068397,217684,4,218020,109010.0,154054.525989988,217943,77,219014,73004.6666666667,125465.254669703,217878,4,0,0,0,0,72,88,6.8697360647,9.1596480863,0,957,175.875,349.5149444996,122160.696428571,0,0,0,1,0,0,0,0,1,201.0,146.0,242.25,72,0,0,0,0,0,0,3,438,4,969,8192,4812,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,870862,2,2,86,250,43,43,43.0,0.0,149,101,125.0,33.9411255,385.8246197,4.593150235,290287.3333,380651.3811,726157,23274,749431,749431.0,0.0,749431,749431,847588,847588.0,0.0,847588,847588,0,0,0,0,40,40,2.296575118,2.296575118,43,149,75.8,48.01249837,2305.2,0,0,0,0,0,0,0,0,1,94.75,43.0,125.0,40,0,0,0,0,0,0,2,86,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,151,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13245.0331125828,151.0,0.0,151,151,151,151.0,0.0,151,151,0,0.0,0.0,0,0,0,0,0,0,64,0,13245.0331125828,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,100460141,26,26,5776,156,1002,6,222.1538462,304.5652235,6,6,6.0,0.0,59.04829459,0.517618226,1969806.686,8655557.349,54800000,36,100000000,4018386.92,12100000.0,54800000,463,100000000,4018391.52,12100000.0,54800000,528,1,0,0,0,520,520,0.258809113,0.258809113,6,1002,112.6037736,237.4695397,56391.78229,0,1,0,0,1,0,0,0,1,114.7692308,222.1538462,6.0,520,0,0,0,0,0,0,26,5776,26,156,255,880,25,20,568411.6667,5121.989587,574107,564183,32700000.0,19100000.0,54800000,21400000,Infiltration
7645,270,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,159259.2593,11111.11111,135.0,123.0365799,222,48,270,135.0,123.0365799,222,48,0,0.0,0.0,0,0,0,0,0,0,60,0,11111.11111,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32041,2,2,86,242,43,43,43.0,0.0,121,121,121.0,0.0,10236.88399,124.8400487,10680.33333,18492.8178,32034,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,62.42002434,62.42002434,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43.0,121.0,40,0,0,0,0,0,0,2,86,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,1197604.79,23952.09581,55.66666667,91.22134253,161,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11976.0479,11976.0479,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,64,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,164,2,2,64,152,32,32,32.0,0.0,76,76,76.0,0.0,1317073.171,24390.2439,54.66666667,55.30220008,113,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12195.12195,12195.12195,32,76,49.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,62.0,32.0,76.0,40,0,0,0,0,0,0,2,64,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23963,1,1,52,114,52,52,52.0,0.0,114,114,114.0,0.0,6927.346326,83.46200392,23963.0,0.0,23963,23963,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.73100196,41.73100196,52,114,72.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,109.0,52.0,114.0,20,0,0,0,0,0,0,1,52,1,114,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63094320,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110945011,10500000.0,11900000.0,32000000,998716,63100000,10500000.0,11900000.0,32000000,998716,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110945011,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014577.0,0.0,7014577,7014577,18700000.0,12200000.0,32000000,8016005,DoS Slowhttptest
1839,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1001,37,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27027.02703,27027.02703,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5736310,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.0919371512,0.6973123837,1912103.33333333,3298620.39819018,5721012,59,5736310,2868155.0,4034549.06091102,5721012,15298,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5229842878,0.1743280959,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,38461.53846,38461.53846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,465404,3,2,392,314,392,0,130.6666667,226.3213055,314,0,157.0,222.0315293,1516.961608,10.74335416,116351.0,134038.359,232636,145,232768,116384.0,164031.8027,232372,396,233177,233177.0,0.0,233177,233177,0,0,0,0,72,52,6.446012497,4.297341664,0,392,117.6666667,183.9496308,33837.46667,0,0,0,1,0,0,0,0,0,141.2,130.6666667,157.0,72,0,0,0,0,0,0,3,392,2,314,8192,62,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,1060663,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,16.9705175,5.656839166,212132.6,289675.7987,530490,414,1060249,530124.5,1578.969442,531241,529008,1060076,530038.0,1224.708945,530904,529172,0,0,0,0,92,60,2.828419583,2.828419583,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,811,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,305795.3144,4932.182491,270.3333333,423.8222898,759,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,2466.091245,2466.091245,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,40,0,0,0,0,0,0,2,76,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10509057,8,4,419,11632,419,0,52.375,148.1388707,11632,0,2908.0,5816.0,1146.725153,1.141872197,955368.8182,2127449.582,5503314,25,5507660,786808.5714,2080786.147,5505588,197,10500000,3503010.667,3043105.114,5503314,944,0,0,0,0,264,136,0.761248131,0.380624066,0,11632,927.0,3218.536262,10400000.0,0,0,0,1,0,0,0,0,0,1004.25,52.375,2908.0,264,0,0,0,0,0,0,8,419,4,11632,29200,235,1,32,969.0,0.0,969,969,5503314.0,0.0,5503314,5503314,DoS GoldenEye
53,52867,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,1891.539145,37.83078291,52867.0,0.0,52867,52867,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18.91539145,18.91539145,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,20,0,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,206,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,970873.7864,19417.47573,68.66666667,113.738003,200,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,9708.737864,9708.737864,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,64,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,2040754,2,2,66,470,33,33,33.0,0.0,235,235,235.0,0.0,262.6480213,1.96005986,680251.3333,1178224.675,2040748,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,0.98002993,0.98002993,33,235,113.8,110.6399566,12241.2,0,0,0,0,0,0,0,0,1,142.25,33.0,235.0,64,0,0,0,0,0,0,2,66,2,470,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63123827,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11089315,10500000.0,11900000.0,32100000,996361,63100000,10500000.0,11900000.0,32100000,996361,0,0.0,0.0,0,0,0,0,0,0,280,0,0.11089315,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012369.0,0.0,7012369,7012369,18700000.0,12200000.0,32100000,8015700,DoS Slowhttptest
80,13071638,2,0,374,0,187,187,187.0,0.0,0,0,0.0,0.0,28.61156345,0.153003013,13100000.0,0.0,13100000,13100000,13100000,13100000.0,0.0,13100000,13100000,0,0.0,0.0,0,0,1,0,0,0,64,0,0.153003013,0.0,187,187,187.0,0.0,0.0,0,1,0,0,1,1,0,0,0,280.5,187.0,0.0,64,0,0,0,0,0,0,2,374,0,0,229,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
53,78241,2,2,90,146,45,45,45.0,0.0,73,73,73.0,0.0,3016.3213660357,51.1240909498,26080.3333333333,45127.4349518487,78189,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,40,25.5620454749,25.5620454749,45,73,56.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,70.25,45.0,73.0,64,0,0,0,0,0,0,2,90,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,997131,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05179059,6.017263529,199426.2,272301.1563,498529,514,996613,498306.5,1256.52875,499195,497418,996617,498308.5,1044.396716,499047,497570,0,0,0,0,92,60,3.008631765,3.008631765,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
2961,11,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.091,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,95702,2,2,94,204,47,47,47.0,0.0,102,102,102.0,0.0,3113.832522,41.79640969,31900.66667,55249.24536,95697,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,20.89820484,20.89820484,47,102,69.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,86.25,47.0,102.0,64,0,0,0,0,0,0,2,94,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50311,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,4452.306653,79.50547594,16770.33333,29042.7393,50306,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,39.75273797,39.75273797,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45270,58,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,637931.0345,51724.13793,29.0,36.76955262,55,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,20,34482.75862,17241.37931,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1334,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,98381,39,84,204312,620,20440,0,5238.769231,5123.459596,128,0,7.380952381,13.33525517,2083044.49,1250.241408,806.4016393,6855.162774,75830,0,98381,2588.973684,13788.40079,85318,6,96698,1165.036145,8306.381986,75830,0,0,0,0,0,792,1692,396.4180075,853.8234009,0,20440,1652.677419,3749.439112,14100000.0,0,0,0,1,0,0,0,0,2,1666.113821,5238.769231,7.380952381,792,0,0,0,0,0,0,39,204312,84,620,8192,1301,38,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
444,119260295,2791,2114,13712,7878088,5792,0,4.912934432,110.3961875,13032,0,3726.626301,2284.046514,66172.90356,41.1285248,24318.98348,152794.7907,995259,-1,119000000,42745.53082,200841.3366,997791,0,119000000,56441.21202,228878.5304,995259,1,0,0,0,0,89312,67648,23.40259178,17.72593301,0,13032,1609.782307,2377.954578,5654667.975,0,0,0,0,1,0,0,0,0,1610.110499,4.912934432,3726.626301,89312,0,0,0,0,0,0,2791,13712,2114,7878088,235,235,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
990,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
